# start_isoformat, end_isoformat, number, mean, variance, skewness, kurtosis, energy, energy_per_flash, total_energy, specific_energy
2013-05-19T20:42:00, 2013-05-19T20:43:00, 145.0, 3.3371713161468506, 5.124153137207031, 1.591719627380371, 2.8846585750579834, 2357.825439453125, 16.2608642578125, 549732188160.0, 179.10360717773438
2013-05-19T20:43:00, 2013-05-19T20:44:00, 148.0, 3.268627643585205, 4.9793009757995605, 1.4569916725158691, 3.3502204418182373, 2318.15771484375, 15.663228034973145, 541753606144.0, 209.9935302734375
2013-05-19T20:44:00, 2013-05-19T20:45:00, 152.0, 3.4994935989379883, 5.102713584899902, 0.8666524291038513, 0.23827563226222992, 2637.07373046875, 17.34916877746582, 640380305408.0, 224.6556396484375
2013-05-19T20:45:00, 2013-05-19T20:46:00, 155.0, 3.4605355262756348, 5.348031044006348, 1.279703974723816, 2.2568793296813965, 2685.1171875, 17.32333755493164, 635550433280.0, 210.49468994140625
2013-05-19T20:46:00, 2013-05-19T20:47:00, 168.0, 3.058934450149536, 3.593308210372925, 1.0252798795700073, 0.8702378869056702, 2175.665283203125, 12.95038890838623, 535111794688.0, 297.29437255859375
2013-05-19T20:47:00, 2013-05-19T20:48:00, 177.0, 3.3574397563934326, 5.186943531036377, 1.0994747877120972, 0.8017978072166443, 2913.30419921875, 16.4593448638916, 695846109184.0, 304.589111328125
2013-05-19T20:48:00, 2013-05-19T20:49:00, 174.0, 3.210076093673706, 4.623474597930908, 1.7025032043457031, 4.958262920379639, 2597.48291015625, 14.928062438964844, 618252730368.0, 256.312255859375
2013-05-19T20:49:00, 2013-05-19T20:50:00, 161.0, 3.2459425926208496, 3.579900026321411, 0.7548052072525024, -0.07701915502548218, 2272.682861328125, 14.116043090820312, 553449684992.0, 220.337646484375
2013-05-19T20:50:00, 2013-05-19T20:51:00, 182.0, 3.4624619483947754, 4.1327643394470215, 0.8192348480224609, 0.33505505323410034, 2934.09619140625, 16.121408462524414, 678736363520.0, 272.9455871582031
2013-05-19T20:51:00, 2013-05-19T20:52:00, 158.0, 3.4476680755615234, 3.804403305053711, 0.751986563205719, 0.2625961899757385, 2479.1494140625, 15.690818786621094, 581267881984.0, 269.10662841796875
2013-05-19T20:52:00, 2013-05-19T20:53:00, 167.0, 3.1232826709747314, 4.017240524291992, 1.092450737953186, 1.0726221799850464, 2299.946533203125, 13.772134780883789, 544475283456.0, 311.04156494140625
2013-05-19T20:53:00, 2013-05-19T20:54:00, 172.0, 3.110386371612549, 3.3291091918945312, 1.2451051473617554, 2.907688617706299, 2236.621337890625, 13.003612518310547, 548930387968.0, 279.5497741699219
2013-05-19T20:54:00, 2013-05-19T20:55:00, 166.0, 2.895869493484497, 2.1094417572021484, 0.46942394971847534, -0.3088405132293701, 1742.25341796875, 10.495502471923828, 422008029184.0, 217.66384887695312
2013-05-19T20:55:00, 2013-05-19T20:56:00, 180.0, 3.0337026119232178, 2.840252161026001, 0.7856848239898682, 0.20695137977600098, 2167.8486328125, 12.043603897094727, 532487405568.0, 305.4715576171875
2013-05-19T20:56:00, 2013-05-19T20:57:00, 186.0, 2.68448543548584, 2.3828577995300293, 0.7068153023719788, 0.05064360052347183, 1783.613525390625, 9.589320182800293, 447835537408.0, 398.595703125
2013-05-19T20:57:00, 2013-05-19T20:58:00, 191.0, 2.755908966064453, 2.4109201431274414, 0.8004652261734009, 0.20646163821220398, 1911.13720703125, 10.005953788757324, 480866729984.0, 326.68768310546875
2013-05-19T20:58:00, 2013-05-19T20:59:00, 196.0, 2.960573673248291, 2.883610963821411, 1.1100400686264038, 1.3617358207702637, 2283.127197265625, 11.648608207702637, 515077308416.0, 302.58837890625
2013-05-19T20:59:00, 2013-05-19T21:00:00, 172.0, 3.198601245880127, 3.3125998973846436, 0.9649415612220764, 1.0743712186813354, 2329.5078125, 13.543649673461914, 591443984384.0, 296.34796142578125
2013-05-19T21:00:00, 2013-05-19T21:01:00, 188.0, 3.1054487228393555, 3.163374900817871, 1.2882789373397827, 2.9060144424438477, 2407.7509765625, 12.807186126708984, 558122270720.0, 331.5652770996094
2013-05-19T21:01:00, 2013-05-19T21:02:00, 175.0, 2.8180172443389893, 2.3866443634033203, 0.8827219605445862, 0.9252156019210815, 1807.37646484375, 10.327865600585938, 436845281280.0, 274.8806457519531
